Time,ForceReading
0.0,0.0
0.001,0.0
0.002,38.0
0.003,51.0
0.004,67.0
0.005,72.0
0.006,98.0
0.007,113.0
0.008,121.0
0.009,130.0
0.01,153.0
0.011,164.0
0.012,172.0
0.013,182.0
0.014,188.0
0.015,195.0
0.016,202.0
0.017,208.0
0.018,212.0
0.019,214.0
0.02,220.0
0.021,227.0
0.022,234.0
0.023,246.0
0.024,255.0
0.025,269.0
0.026,280.0
0.027,291.0
0.028,298.0
0.029,307.0
0.03,311.0
0.031,316.0
0.032,320.0
0.033,324.0
0.034,327.0
0.035,328.0
0.036,329.0
0.037,328.0
0.038,328.0
0.039,330.0
0.04,332.0
0.041,334.0
0.042,337.0
0.043,341.0
0.044,345.0
0.045,346.0
0.046,349.0
0.047,351.0
0.048,352.0
0.049,354.0
0.05,356.0
0.051,357.0
0.052,359.0
0.053,362.0
0.054,365.0
0.055,366.0
0.056,369.0
0.057,371.0
0.058,373.0
0.059,376.0
0.06,378.0
0.061,381.0
0.062,386.0
0.063,396.0
0.064,402.0
0.065,409.0
0.066,413.0
0.067,418.0
0.068,425.0
0.069,431.0
0.07,440.0
0.071,452.0
0.072,455.0
0.073,460.0
0.074,462.0
0.075,463.0
0.076,465.0
0.077,465.0
0.078,464.0
0.079,463.0
0.08,464.0
0.081,464.0
0.082,463.0
0.083,463.0
0.084,465.0
0.085,465.0
0.086,465.0
0.087,468.0
0.088,467.0
0.089,469.0
0.09,469.0
0.091,469.0
0.092,468.0
0.093,470.0
0.094,469.0
0.095,468.0
0.096,469.0
0.097,469.0
0.098,470.0
0.099,471.0
0.1,469.0
0.101,471.0
0.102,470.0
0.103,470.0
0.104,470.0
0.105,470.0
0.106,471.0
0.107,472.0
0.108,471.0
0.109,471.0
0.11,471.0
0.111,472.0
0.112,471.0
0.113,472.0
0.114,473.0
0.115,473.0
0.116,473.0
0.117,474.0
0.118,472.0
0.119,473.0
0.12,473.0
0.121,474.0
0.122,474.0
0.123,473.0
0.124,474.0
0.125,474.0
0.126,474.0
0.127,474.0
0.128,474.0
0.129,474.0
0.13,475.0
0.131,474.0
0.132,475.0
0.133,475.0
0.134,475.0
0.135,479.0
0.136,480.0
0.137,479.0
0.138,478.0
0.139,480.0
0.14,481.0
0.141,480.0
0.142,481.0
0.143,480.0
0.144,481.0
0.145,480.0
0.146,482.0
0.147,482.0
0.148,482.0
0.149,481.0
0.15,482.0
0.151,483.0
0.152,483.0
0.153,483.0
0.154,485.0
0.155,485.0
0.156,486.0
0.157,486.0
