epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,104.725,0.45222,0.4757,0.88918,0.65344,0.66667,0.66333,0.63665,0.35061,0.92804,0.9113,0.000398538,0.000398538,0.000398538
185,105.243,0.43435,0.47531,0.89861,0.65378,0.66667,0.66333,0.60349,0.39027,0.89086,0.90712,0.0003973,0.0003973,0.0003973
186,105.742,0.45354,0.44619,0.90086,0.65337,0.66667,0.66333,0.60293,0.42643,0.87279,0.90452,0.000396063,0.000396063,0.000396063
187,106.406,0.42145,0.43907,0.88482,0.65222,0.66667,0.66333,0.60256,0.41474,0.96111,0.906,0.000394825,0.000394825,0.000394825
188,106.967,0.45051,0.47101,0.89009,0.65095,0.66667,0.66333,0.60256,0.39844,1.14725,0.91257,0.000393587,0.000393587,0.000393587
189,107.597,0.46327,0.46029,0.91411,0.64957,0.66667,0.66333,0.60293,0.42879,1.25208,0.9159,0.00039235,0.00039235,0.00039235
190,108.272,0.48726,0.47573,0.92218,0.64801,0.66667,0.66333,0.56383,0.54071,1.23261,0.93762,0.000391112,0.000391112,0.000391112
191,108.932,0.41436,0.4466,0.88119,0.98481,0.66667,0.66333,0.56383,0.57396,1.24579,0.94166,0.000389875,0.000389875,0.000389875
192,109.486,0.44047,0.45746,0.90023,0.99039,0.66667,0.66333,0.56383,0.52789,1.33224,0.92439,0.000388638,0.000388638,0.000388638
193,109.964,0.44769,0.45013,0.90495,0.98545,0.66667,0.66333,0.55291,0.68107,1.28992,0.96072,0.0003874,0.0003874,0.0003874
194,110.439,0.48559,0.47451,0.907,0.97987,0.66667,0.66333,0.58514,0.55845,1.19443,0.94777,0.000386162,0.000386162,0.000386162
195,110.923,0.42588,0.43211,0.90656,0.64286,0.66667,0.66333,0.61774,0.46452,1.16372,0.93557,0.000384925,0.000384925,0.000384925
196,111.406,0.44821,0.44082,0.91495,0.97202,0.66667,0.66333,0.61038,0.42057,1.24693,0.92129,0.000383688,0.000383688,0.000383688
197,111.877,0.4418,0.4493,0.89559,0.96489,0.66667,0.66333,0.61093,0.53231,1.24906,0.92447,0.00038245,0.00038245,0.00038245
198,112.352,0.46065,0.44314,0.8905,0.64371,0.66667,0.66333,0.58514,0.60635,1.19671,0.94957,0.000381213,0.000381213,0.000381213
199,112.828,0.44462,0.44453,0.89957,0.65016,0.66667,0.66333,0.58881,0.60464,1.2709,0.95842,0.000379975,0.000379975,0.000379975
200,113.298,0.45014,0.43333,0.90347,0.6522,0.66667,0.66333,0.58881,0.56093,1.15909,0.9313,0.000378737,0.000378737,0.000378737
201,113.768,0.44622,0.45031,0.90209,0.98576,0.66667,0.66333,0.58881,0.47954,1.09452,0.91179,0.0003775,0.0003775,0.0003775
202,114.243,0.4337,0.44748,0.88233,0.98342,0.66667,0.66333,0.63851,0.41524,1.1243,0.91347,0.000376262,0.000376262,0.000376262
203,114.714,0.49006,0.45781,0.92243,0.98262,0.66667,0.66333,0.63665,0.40333,1.22882,0.92165,0.000375025,0.000375025,0.000375025
204,115.194,0.41903,0.41705,0.87441,0.66233,0.66667,0.66333,0.597,0.46613,1.12424,0.91735,0.000373787,0.000373787,0.000373787
205,115.683,0.4493,0.42926,0.89899,0.6528,0.66667,0.66333,0.61093,0.49298,1.09138,0.92133,0.00037255,0.00037255,0.00037255
206,116.268,0.44281,0.46142,0.88559,0.75,1,0.995,0.93074,0.47478,1.0443,0.92234,0.000371313,0.000371313,0.000371313
207,116.742,0.41489,0.44746,0.90114,0.643,0.66667,0.66333,0.60093,0.53161,1.0146,0.93958,0.000370075,0.000370075,0.000370075
208,117.217,0.4497,0.45667,0.90943,0.66242,0.66667,0.66333,0.58514,0.52487,1.01663,0.93412,0.000368838,0.000368838,0.000368838
209,117.715,0.45208,0.42812,0.90812,0.66237,0.66667,0.66333,0.63224,0.47553,1.04459,0.92474,0.0003676,0.0003676,0.0003676
210,118.185,0.41965,0.42888,0.87436,0.99569,0.66667,0.66333,0.6183,0.47722,1.05236,0.92028,0.000366363,0.000366363,0.000366363
211,118.655,0.42746,0.42238,0.89837,0.69444,1,0.77389,0.76203,0.43537,1.13164,0.9088,0.000365125,0.000365125,0.000365125
212,119.125,0.44881,0.46023,0.91286,0.75,1,0.82917,0.78414,0.41203,1.09394,0.90808,0.000363888,0.000363888,0.000363888
213,119.639,0.45165,0.41968,0.91131,0.83333,1,0.995,0.97669,0.47609,1.02648,0.9133,0.00036265,0.00036265,0.00036265
214,120.109,0.46064,0.44204,0.88558,0.83333,1,0.995,0.84402,0.72674,0.83661,0.98119,0.000361413,0.000361413,0.000361413
215,120.578,0.43699,0.43604,0.88936,0.75,1,0.995,0.86233,0.69867,0.81047,0.96389,0.000360175,0.000360175,0.000360175
216,121.052,0.42027,0.42708,0.88426,0.75,1,0.995,0.77118,0.87532,0.85329,1.0179,0.000358938,0.000358938,0.000358938
217,121.518,0.44601,0.42085,0.88431,0.91667,1,0.995,0.77118,0.93941,0.93853,1.05017,0.0003577,0.0003577,0.0003577
218,121.984,0.44816,0.4231,0.9044,0.86667,1,0.995,0.70429,0.99274,1.02013,1.0882,0.000356463,0.000356463,0.000356463
219,122.448,0.43938,0.44654,0.89596,0.86667,1,0.995,0.796,0.76846,1.02384,1.00362,0.000355225,0.000355225,0.000355225
220,122.916,0.40796,0.3951,0.86813,0.83333,1,0.995,0.87534,0.5591,0.96638,0.92979,0.000353988,0.000353988,0.000353988
221,123.383,0.40514,0.40566,0.8662,0.83333,1,0.995,0.86233,0.58494,0.93294,0.93331,0.00035275,0.00035275,0.00035275
222,123.849,0.42832,0.42175,0.9202,0.86667,1,0.995,0.8955,0.56821,0.91807,0.93176,0.000351513,0.000351513,0.000351513
223,124.316,0.41525,0.40825,0.86935,0.86667,1,0.995,0.96183,0.44989,0.91028,0.91472,0.000350275,0.000350275,0.000350275
224,124.784,0.37781,0.41006,0.87298,0.91667,1,0.995,0.96183,0.4189,0.95298,0.91045,0.000349038,0.000349038,0.000349038
225,125.249,0.41786,0.41628,0.89529,0.7,1,0.995,0.96777,0.39291,0.96334,0.91266,0.0003478,0.0003478,0.0003478
226,125.764,0.39509,0.40018,0.87725,0.86667,1,0.995,0.96777,0.40815,1.00742,0.91356,0.000346563,0.000346563,0.000346563
227,126.225,0.41089,0.39698,0.88987,0.91667,1,0.995,0.98314,0.38003,1.10023,0.91329,0.000345325,0.000345325,0.000345325
228,126.701,0.3806,0.38926,0.879,0.7,1,0.995,0.98624,0.35947,1.10507,0.91212,0.000344088,0.000344088,0.000344088
229,127.176,0.40845,0.39905,0.87888,0.64263,0.66667,0.66333,0.65458,0.39067,1.07724,0.91207,0.00034285,0.00034285,0.00034285
230,127.645,0.41663,0.40975,0.89338,0.64518,0.66667,0.66333,0.6542,0.3902,1.11696,0.91191,0.000341613,0.000341613,0.000341613
231,128.111,0.41388,0.43134,0.89122,0.98028,0.66667,0.995,0.98587,0.38428,1.12328,0.91068,0.000340375,0.000340375,0.000340375
232,128.584,0.4066,0.39197,0.89561,0.98377,0.66667,0.995,0.95308,0.38251,1.05998,0.91019,0.000339137,0.000339137,0.000339137
233,129.066,0.37103,0.37748,0.86087,0.98585,0.66667,0.995,0.98258,0.38582,1.02106,0.91921,0.0003379,0.0003379,0.0003379
234,129.533,0.3912,0.40074,0.8709,0.98612,0.66667,0.995,0.98258,0.39805,0.95524,0.92727,0.000336663,0.000336663,0.000336663
235,130.004,0.40089,0.40399,0.90734,0.98411,0.66667,0.995,0.95348,0.4341,0.96819,0.9288,0.000335425,0.000335425,0.000335425
236,130.474,0.41399,0.38347,0.8791,0.98311,0.66667,0.995,0.93701,0.43313,1.0502,0.92291,0.000334188,0.000334188,0.000334188
237,130.947,0.41634,0.39322,0.8855,0.75,1,0.82917,0.74625,0.46692,1.1234,0.92543,0.00033295,0.00033295,0.00033295
238,131.415,0.39851,0.38126,0.8707,0.98408,0.66667,0.66333,0.597,0.4271,1.16105,0.92146,0.000331713,0.000331713,0.000331713
239,131.883,0.3925,0.39568,0.88676,0.9868,0.66667,0.66333,0.63017,0.35343,1.20299,0.91205,0.000330475,0.000330475,0.000330475
240,132.361,0.39404,0.40439,0.86763,0.9893,0.66667,0.66333,0.63017,0.35999,1.24173,0.90438,0.000329238,0.000329238,0.000329238
241,132.828,0.44423,0.40154,0.90193,0.98871,0.66667,0.66333,0.62291,0.42978,1.25445,0.92162,0.000328,0.000328,0.000328
242,133.306,0.41358,0.39775,0.87596,0.98731,0.66667,0.66333,0.64502,0.39695,1.19775,0.9109,0.000326763,0.000326763,0.000326763
243,133.773,0.38522,0.3704,0.87397,0.66667,0.66667,0.66333,0.64502,0.39406,1.10957,0.91386,0.000325525,0.000325525,0.000325525
244,134.24,0.37202,0.36617,0.87545,0.98883,0.66667,0.66333,0.63017,0.41736,1.08149,0.91993,0.000324287,0.000324287,0.000324287
245,134.705,0.39565,0.38327,0.86743,0.98847,0.66667,0.66333,0.63017,0.43784,1.05602,0.93093,0.00032305,0.00032305,0.00032305
246,135.172,0.38115,0.39042,0.87859,0.6518,0.66667,0.66333,0.63017,0.44122,0.95895,0.93064,0.000321812,0.000321812,0.000321812
247,135.638,0.38782,0.36582,0.871,0.65327,0.66667,0.66333,0.65147,0.40636,0.93696,0.9217,0.000320575,0.000320575,0.000320575
248,136.106,0.39264,0.36879,0.87608,0.83333,1,0.995,0.97669,0.38353,0.95941,0.91022,0.000319338,0.000319338,0.000319338
249,136.577,0.37774,0.3827,0.86738,0.75,1,0.995,0.96183,0.40524,0.97577,0.90567,0.0003181,0.0003181,0.0003181
250,137.045,0.42619,0.3847,0.89366,0.75,1,0.995,0.97576,0.38836,0.95871,0.90542,0.000316863,0.000316863,0.000316863
251,137.513,0.41832,0.39699,0.8811,0.65304,0.66667,0.66333,0.65147,0.36341,0.97274,0.90696,0.000315625,0.000315625,0.000315625
252,137.982,0.43835,0.40947,0.89939,0.65206,0.66667,0.66333,0.61774,0.4121,1.01522,0.91089,0.000314388,0.000314388,0.000314388
253,138.461,0.38943,0.37192,0.85727,0.65161,0.66667,0.66333,0.63017,0.34778,1.0549,0.9006,0.00031315,0.00031315,0.00031315
254,138.942,0.4031,0.37491,0.89356,0.6522,0.66667,0.66333,0.63017,0.3425,1.12682,0.90187,0.000311913,0.000311913,0.000311913
255,139.413,0.39807,0.38604,0.87586,0.65112,0.66667,0.66333,0.6441,0.33114,1.06441,0.90601,0.000310675,0.000310675,0.000310675
256,139.895,0.41518,0.37755,0.88767,0.65246,0.66667,0.66333,0.64354,0.34453,1.00042,0.9151,0.000309437,0.000309437,0.000309437
257,140.364,0.436,0.41166,0.90537,0.65225,0.66667,0.66333,0.64354,0.37725,1.04146,0.91634,0.0003082,0.0003082,0.0003082
258,140.838,0.38556,0.38015,0.86303,0.65097,0.66667,0.66333,0.63017,0.40954,1.07675,0.92108,0.000306962,0.000306962,0.000306962
259,141.313,0.35104,0.35867,0.87377,0.65014,0.66667,0.66333,0.6183,0.41171,1.09099,0.92636,0.000305725,0.000305725,0.000305725
260,141.778,0.37663,0.35981,0.87399,0.64918,0.66667,0.66333,0.58514,0.4308,1.05997,0.92526,0.000304487,0.000304487,0.000304487
261,142.249,0.38087,0.38694,0.88766,0.6496,0.66667,0.66333,0.63017,0.39669,1.00666,0.91581,0.00030325,0.00030325,0.00030325
262,142.715,0.39486,0.38346,0.88899,0.75,1,0.995,0.97018,0.36874,0.96155,0.91042,0.000302013,0.000302013,0.000302013
263,143.182,0.35694,0.35462,0.85029,0.75,1,0.995,0.97942,0.37999,0.90542,0.91058,0.000300775,0.000300775,0.000300775
264,143.651,0.38384,0.38205,0.89021,0.75,1,0.995,0.96832,0.40054,0.88383,0.90511,0.000299538,0.000299538,0.000299538
265,144.123,0.43702,0.40473,0.91106,0.75,1,0.995,0.94625,0.42534,0.94368,0.90984,0.0002983,0.0002983,0.0002983
266,144.594,0.38956,0.37931,0.8894,0.75,1,0.995,0.96183,0.4258,0.99886,0.90731,0.000297063,0.000297063,0.000297063
267,145.06,0.38809,0.39459,0.87643,0.98428,0.66667,0.995,0.96832,0.41489,1.05932,0.91691,0.000295825,0.000295825,0.000295825
268,145.525,0.39446,0.36087,0.87071,0.64863,0.66667,0.66333,0.63017,0.41177,1.07204,0.92206,0.000294587,0.000294587,0.000294587
269,145.992,0.35477,0.34008,0.86671,0.64742,0.66667,0.66333,0.62368,0.39562,1.00873,0.92313,0.00029335,0.00029335,0.00029335
270,146.462,0.39412,0.38142,0.89608,0.64896,0.66667,0.66333,0.6361,0.39755,1.00277,0.91859,0.000292112,0.000292112,0.000292112
271,146.929,0.34264,0.34484,0.84654,0.65179,0.66667,0.66333,0.61402,0.40664,1.03445,0.92388,0.000290875,0.000290875,0.000290875
272,147.4,0.39123,0.39705,0.88756,0.6623,0.66667,0.66333,0.61774,0.41096,0.98913,0.91913,0.000289637,0.000289637,0.000289637
273,147.874,0.41514,0.36349,0.8885,0.91667,1,0.995,0.97018,0.41159,0.98326,0.90738,0.0002884,0.0002884,0.0002884
274,148.342,0.33421,0.34583,0.84686,0.91667,1,0.995,0.96832,0.40725,0.94127,0.90711,0.000287162,0.000287162,0.000287162
275,148.811,0.37518,0.36944,0.88477,0.86667,1,0.995,0.98258,0.39223,0.92353,0.90713,0.000285925,0.000285925,0.000285925
276,149.278,0.36083,0.35284,0.87638,0.98606,0.66667,0.995,0.98624,0.38667,0.91852,0.90713,0.000284688,0.000284688,0.000284688
277,149.758,0.38918,0.36548,0.89313,0.98593,0.66667,0.995,0.98258,0.36531,0.91766,0.9049,0.00028345,0.00028345,0.00028345
278,150.225,0.38593,0.36939,0.88996,0.98477,0.66667,0.995,0.97886,0.35396,0.84533,0.91107,0.000282212,0.000282212,0.000282212
279,150.695,0.37771,0.34935,0.87162,0.7,1,0.995,0.97886,0.35279,0.82636,0.91117,0.000280975,0.000280975,0.000280975
280,151.164,0.31252,0.33627,0.85815,0.7,1,0.995,0.97886,0.32214,0.82787,0.90288,0.000279738,0.000279738,0.000279738
281,151.633,0.36914,0.34046,0.8769,0.7,1,0.995,0.97886,0.3447,0.92705,0.90083,0.0002785,0.0002785,0.0002785
282,152.102,0.36031,0.33846,0.87523,0.7,1,0.995,0.97886,0.37017,1.03045,0.90568,0.000277262,0.000277262,0.000277262
283,152.572,0.3808,0.37723,0.90035,0.75,1,0.995,0.93701,0.42024,1.0474,0.91383,0.000276025,0.000276025,0.000276025
284,153.04,0.35302,0.36233,0.87669,0.75,1,0.995,0.91308,0.5032,1.02006,0.93327,0.000274788,0.000274788,0.000274788
285,153.509,0.3847,0.37365,0.87056,0.83333,1,0.995,0.91035,0.56266,0.99487,0.95365,0.00027355,0.00027355,0.00027355
286,153.978,0.37299,0.39443,0.87641,1,1,0.995,0.94352,0.5034,0.9469,0.93741,0.000272313,0.000272313,0.000272313
287,154.444,0.33117,0.32003,0.85671,0.77778,1,0.995,0.94352,0.42292,0.93461,0.92325,0.000271075,0.000271075,0.000271075
288,154.912,0.37735,0.34609,0.87713,0.83333,1,0.995,0.94352,0.44713,0.96566,0.93086,0.000269838,0.000269838,0.000269838
289,155.382,0.3687,0.34485,0.85615,1,1,0.995,0.94352,0.48645,0.97772,0.93449,0.0002686,0.0002686,0.0002686
290,155.848,0.34642,0.35678,0.86675,0.91667,1,0.995,0.95364,0.47335,0.93531,0.92356,0.000267363,0.000267363,0.000267363
291,156.314,0.34286,0.34524,0.87717,1,1,0.995,0.95457,0.43509,0.95524,0.91523,0.000266125,0.000266125,0.000266125
292,156.782,0.36539,0.34486,0.86424,0.83333,1,0.995,0.96943,0.37447,0.89419,0.91304,0.000264888,0.000264888,0.000264888
293,157.251,0.34767,0.32609,0.87439,1,1,0.995,0.96943,0.37191,0.80798,0.9108,0.00026365,0.00026365,0.00026365
294,157.721,0.34624,0.36023,0.86742,0.77778,1,0.995,0.98774,0.36396,0.72595,0.90738,0.000262413,0.000262413,0.000262413
295,158.194,0.34052,0.32572,0.86471,0.75,1,0.995,0.98048,0.36781,0.66046,0.90584,0.000261175,0.000261175,0.000261175
296,158.66,0.37314,0.33464,0.88329,0.75,1,0.995,0.9711,0.37054,0.67241,0.9037,0.000259938,0.000259938,0.000259938
297,159.131,0.37954,0.35636,0.88539,0.77778,1,0.995,0.96183,0.39931,0.6797,0.90736,0.0002587,0.0002587,0.0002587
298,159.602,0.40014,0.37913,0.91294,0.77778,1,0.995,0.97669,0.41887,0.7609,0.90967,0.000257463,0.000257463,0.000257463
299,160.067,0.36663,0.33859,0.8813,0.77778,1,0.995,0.98774,0.37826,0.84014,0.90509,0.000256225,0.000256225,0.000256225
300,160.54,0.36147,0.33415,0.86129,0.77778,1,0.995,0.98048,0.39192,0.86281,0.91231,0.000254987,0.000254987,0.000254987
301,161.007,0.37825,0.36888,0.86369,0.66667,1,0.995,0.95831,0.40078,0.89838,0.91939,0.00025375,0.00025375,0.00025375
302,161.474,0.37778,0.37379,0.85842,0.66667,1,0.995,0.95091,0.38791,0.91864,0.91486,0.000252513,0.000252513,0.000252513
303,162.083,0.36873,0.35772,0.86985,0.66667,1,0.995,0.95091,0.42587,0.91627,0.91207,0.000251275,0.000251275,0.000251275
304,162.54,0.33971,0.31823,0.87567,0.66667,1,0.995,0.96183,0.39683,0.87847,0.90721,0.000250037,0.000250037,0.000250037
305,163.009,0.35983,0.34997,0.87802,0.83333,1,0.995,0.96183,0.37568,0.89441,0.90689,0.0002488,0.0002488,0.0002488
306,163.48,0.31442,0.2995,0.85457,0.83333,1,0.995,0.97669,0.39025,0.94362,0.90382,0.000247563,0.000247563,0.000247563
307,163.947,0.3659,0.32526,0.87338,1,1,0.995,0.92867,0.50534,1.03528,0.91245,0.000246325,0.000246325,0.000246325
308,164.416,0.34096,0.31186,0.8667,1,1,0.995,0.796,0.84892,1.10692,1.00311,0.000245088,0.000245088,0.000245088
309,164.882,0.35209,0.31352,0.85673,0.66667,0.66667,0.66333,0.53067,0.88802,1.08149,1.02303,0.00024385,0.00024385,0.00024385
310,165.352,0.34068,0.30658,0.84677,0.66667,0.66667,0.66333,0.58974,0.72445,1.06464,0.97533,0.000242613,0.000242613,0.000242613
311,165.817,0.33295,0.33086,0.85392,0.66667,0.66667,0.66333,0.58607,0.71171,1.06186,0.97643,0.000241375,0.000241375,0.000241375
312,166.321,0.34435,0.32126,0.88111,0.6512,0.66667,0.66333,0.57869,0.64671,1.07553,0.96041,0.000240138,0.000240138,0.000240138
313,166.856,0.36838,0.33946,0.88534,0.65056,0.66667,0.66333,0.61924,0.50736,1.12136,0.9352,0.0002389,0.0002389,0.0002389
314,167.418,0.3778,0.35528,0.8805,0.65238,0.66667,0.66333,0.64502,0.40704,1.14432,0.91669,0.000237663,0.000237663,0.000237663
315,167.881,0.31894,0.30785,0.85208,0.65288,0.66667,0.66333,0.64502,0.41343,1.16618,0.91246,0.000236425,0.000236425,0.000236425
316,168.354,0.35875,0.34104,0.88098,0.65535,0.66667,0.66333,0.64502,0.41628,1.17943,0.91557,0.000235188,0.000235188,0.000235188
317,168.825,0.3326,0.3085,0.85404,0.65666,0.66667,0.66333,0.64502,0.36469,1.12405,0.90803,0.00023395,0.00023395,0.00023395
318,169.297,0.3503,0.3195,0.87194,0.83333,1,0.995,0.97669,0.35406,1.09854,0.90768,0.000232712,0.000232712,0.000232712
319,169.766,0.36841,0.3302,0.87167,0.65365,0.66667,0.66333,0.64502,0.36985,1.12039,0.90969,0.000231475,0.000231475,0.000231475
320,170.232,0.328,0.31906,0.83895,1,1,0.995,0.97669,0.37909,1.10226,0.91338,0.000230238,0.000230238,0.000230238
321,170.72,0.35875,0.34594,0.8751,1,1,0.995,0.96576,0.38248,1.05791,0.91669,0.000229,0.000229,0.000229
322,171.189,0.32681,0.30964,0.85127,1,1,0.995,0.96576,0.3901,1.01109,0.91617,0.000227762,0.000227762,0.000227762
323,171.658,0.32624,0.33299,0.85865,1,1,0.995,0.94352,0.40013,0.97145,0.91124,0.000226525,0.000226525,0.000226525
324,172.134,0.3066,0.29661,0.86369,0.83333,1,0.995,0.94352,0.38334,0.93567,0.90817,0.000225287,0.000225287,0.000225287
325,172.616,0.30126,0.30074,0.84902,0.83333,1,0.995,0.97669,0.35084,0.91015,0.90622,0.00022405,0.00022405,0.00022405
326,173.099,0.28536,0.29105,0.86039,1,1,0.995,0.98407,0.34197,0.86897,0.90837,0.000222813,0.000222813,0.000222813
327,173.566,0.31358,0.29785,0.85164,1,1,0.995,0.98407,0.3452,0.85102,0.90868,0.000221575,0.000221575,0.000221575
328,174.033,0.29656,0.3048,0.84176,1,1,0.995,0.97669,0.36096,0.88794,0.9073,0.000220337,0.000220337,0.000220337
329,174.504,0.32701,0.32133,0.8471,1,1,0.995,0.97315,0.34416,0.93161,0.9086,0.0002191,0.0002191,0.0002191
330,174.975,0.30214,0.29769,0.86367,1,1,0.995,0.98048,0.33496,0.95218,0.91034,0.000217863,0.000217863,0.000217863
331,175.448,0.3487,0.33973,0.87898,1,1,0.995,0.98048,0.3501,0.94442,0.91102,0.000216625,0.000216625,0.000216625
332,175.917,0.32013,0.31855,0.87107,1,1,0.995,0.97669,0.35633,0.9318,0.91222,0.000215387,0.000215387,0.000215387
333,176.394,0.33287,0.32214,0.87357,1,1,0.995,0.97669,0.3585,0.94632,0.91347,0.00021415,0.00021415,0.00021415
334,176.879,0.35793,0.33083,0.86085,1,1,0.995,0.96183,0.35039,0.89569,0.91508,0.000212912,0.000212912,0.000212912
335,177.353,0.31889,0.29479,0.8478,0.83333,1,0.995,0.9711,0.39525,0.88651,0.91765,0.000211675,0.000211675,0.000211675
336,177.824,0.30138,0.30242,0.8262,0.66667,1,0.995,0.96924,0.39041,0.90845,0.91656,0.000210437,0.000210437,0.000210437
337,178.301,0.3545,0.32296,0.86719,0.99114,0.66667,0.995,0.96924,0.37546,0.89769,0.91137,0.0002092,0.0002092,0.0002092
338,178.769,0.31414,0.29061,0.84537,0.66667,1,0.995,0.98407,0.37025,0.90519,0.90847,0.000207962,0.000207962,0.000207962
339,179.239,0.31408,0.30116,0.85229,0.83333,1,0.995,0.96924,0.35821,0.8824,0.91116,0.000206725,0.000206725,0.000206725
340,179.706,0.3234,0.30937,0.87027,0.83333,1,0.995,0.96924,0.34816,0.88087,0.91392,0.000205487,0.000205487,0.000205487
341,180.182,0.3133,0.30004,0.84409,1,1,0.995,0.98407,0.34586,0.88244,0.9081,0.00020425,0.00020425,0.00020425
342,180.657,0.33378,0.33015,0.85886,1,1,0.995,0.97669,0.34433,0.89512,0.90294,0.000203012,0.000203012,0.000203012
343,181.127,0.31798,0.29819,0.85984,1,1,0.995,0.97669,0.34134,0.91388,0.90323,0.000201775,0.000201775,0.000201775
344,181.594,0.31533,0.29886,0.86281,1,1,0.995,0.96183,0.35047,0.92168,0.90489,0.000200537,0.000200537,0.000200537
345,182.066,0.34347,0.3142,0.85691,0.91667,1,0.995,0.97576,0.33664,0.94823,0.9022,0.0001993,0.0001993,0.0001993
346,182.538,0.3047,0.2948,0.87332,0.91667,1,0.995,0.98681,0.32337,0.94216,0.89932,0.000198063,0.000198063,0.000198063
347,183.01,0.30982,0.2985,0.85605,0.91667,1,0.995,0.98681,0.31432,0.97792,0.89509,0.000196825,0.000196825,0.000196825
348,183.478,0.32793,0.30453,0.8601,0.91667,1,0.995,0.98681,0.31483,0.98321,0.89523,0.000195588,0.000195588,0.000195588
349,183.948,0.30787,0.28784,0.86779,0.66667,0.66667,0.66333,0.63944,0.31491,1.01911,0.89804,0.00019435,0.00019435,0.00019435
350,184.415,0.3306,0.30001,0.85696,1,1,0.995,0.9711,0.32063,1.03138,0.89918,0.000193113,0.000193113,0.000193113
351,184.881,0.28452,0.28344,0.86052,1,1,0.995,0.9711,0.33165,1.0207,0.89861,0.000191875,0.000191875,0.000191875
352,185.348,0.31603,0.28617,0.8549,0.91667,1,0.995,0.97018,0.33383,1.01634,0.90188,0.000190638,0.000190638,0.000190638
353,185.815,0.32474,0.30789,0.86718,0.86667,1,0.995,0.96963,0.32726,1.03415,0.90933,0.0001894,0.0001894,0.0001894
354,186.362,0.32216,0.30729,0.8509,0.86667,1,0.995,0.96777,0.32802,1.0264,0.9125,0.000188163,0.000188163,0.000188163
355,186.839,0.31532,0.29183,0.84685,0.66232,0.66667,0.66333,0.6361,0.33534,1.07485,0.91321,0.000186925,0.000186925,0.000186925
356,187.307,0.31565,0.31071,0.87479,0.66238,0.66667,0.66333,0.65147,0.33057,1.09816,0.90721,0.000185688,0.000185688,0.000185688
357,187.78,0.31147,0.30136,0.84816,0.66235,0.66667,0.66333,0.6441,0.32033,1.0851,0.90076,0.00018445,0.00018445,0.00018445
358,188.302,0.29194,0.28795,0.85617,0.66239,0.66667,0.66333,0.64354,0.32311,1.0763,0.90183,0.000183213,0.000183213,0.000183213
359,188.77,0.29716,0.28465,0.85176,0.66236,0.66667,0.66333,0.64354,0.33305,1.0881,0.90358,0.000181975,0.000181975,0.000181975
360,189.237,0.31057,0.30821,0.85297,0.6621,0.66667,0.66333,0.64354,0.34623,1.09066,0.90784,0.000180738,0.000180738,0.000180738
361,189.737,0.31136,0.29861,0.8606,0.66201,0.66667,0.66333,0.6441,0.35383,1.11961,0.9057,0.0001795,0.0001795,0.0001795
362,190.208,0.29747,0.29789,0.85762,0.66221,0.66667,0.66333,0.6441,0.36404,1.10495,0.90367,0.000178263,0.000178263,0.000178263
363,190.687,0.30519,0.28684,0.85127,0.66243,0.66667,0.66333,0.65514,0.34393,1.11282,0.90417,0.000177025,0.000177025,0.000177025
364,191.156,0.30943,0.30905,0.86569,0.66228,0.66667,0.66333,0.65514,0.31241,1.11553,0.90666,0.000175788,0.000175788,0.000175788
365,191.624,0.29822,0.2765,0.84881,0.66215,0.66667,0.66333,0.65514,0.33349,1.07625,0.91115,0.00017455,0.00017455,0.00017455
366,192.095,0.32406,0.29622,0.84259,0.66238,0.66667,0.66333,0.65514,0.33223,1.11842,0.9087,0.000173313,0.000173313,0.000173313
367,192.561,0.29199,0.277,0.85524,0.66235,0.66667,0.66333,0.65458,0.33149,1.10438,0.90239,0.000172075,0.000172075,0.000172075
368,193.03,0.31135,0.27969,0.87978,0.66232,0.66667,0.66333,0.65458,0.33811,1.09299,0.90225,0.000170838,0.000170838,0.000170838
369,193.507,0.28923,0.28048,0.85954,0.86667,1,0.995,0.98258,0.31567,1.07168,0.90158,0.0001696,0.0001696,0.0001696
370,193.977,0.30028,0.29255,0.85683,0.86667,1,0.995,0.98258,0.31573,1.04314,0.90169,0.000168363,0.000168363,0.000168363
371,194.453,0.33111,0.30003,0.86219,0.91667,1,0.995,0.98314,0.31032,0.9922,0.89778,0.000167125,0.000167125,0.000167125
372,194.925,0.33393,0.29338,0.87823,1,1,0.995,0.97669,0.31636,0.97046,0.89556,0.000165887,0.000165887,0.000165887
373,195.403,0.29954,0.29954,0.84241,1,1,0.995,0.97669,0.34522,0.94269,0.89956,0.00016465,0.00016465,0.00016465
374,195.874,0.29104,0.28497,0.84786,1,1,0.995,0.98407,0.3407,0.92141,0.90234,0.000163413,0.000163413,0.000163413
375,196.346,0.30655,0.30922,0.87403,1,1,0.995,0.98774,0.33911,0.8999,0.90418,0.000162175,0.000162175,0.000162175
376,196.821,0.28826,0.27382,0.84995,1,1,0.995,0.97669,0.3327,0.88834,0.90149,0.000160938,0.000160938,0.000160938
377,197.296,0.28723,0.28635,0.84927,0.91667,1,0.995,0.97576,0.33459,0.89324,0.89825,0.0001597,0.0001597,0.0001597
378,197.763,0.30062,0.2868,0.83886,0.91667,1,0.995,0.97576,0.34273,0.88233,0.89822,0.000158462,0.000158462,0.000158462
