epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,81.3926,0.35819,0.3946,0.89254,0.96933,0.99528,0.995,0.94432,0.32008,0.27257,0.83123,0.000486711,0.000486711,0.000486711
89,82.3077,0.36662,0.39284,0.88865,0.96358,1,0.995,0.94071,0.30955,0.27518,0.8298,0.000485547,0.000485547,0.000485547
90,83.23,0.38632,0.39749,0.90591,0.95272,0.98559,0.98588,0.92962,0.34111,0.29033,0.84166,0.000484383,0.000484383,0.000484383
91,84.1522,0.36931,0.39077,0.89347,0.97767,0.97462,0.995,0.9383,0.35686,0.30198,0.84497,0.000483218,0.000483218,0.000483218
92,85.0675,0.37188,0.38983,0.89196,0.9463,0.98291,0.9876,0.93061,0.37432,0.32918,0.86207,0.000482054,0.000482054,0.000482054
93,85.9851,0.36518,0.37611,0.89475,0.91473,0.9597,0.99331,0.93138,0.33909,0.38811,0.8366,0.00048089,0.00048089,0.00048089
94,86.8995,0.37999,0.3821,0.90359,0.87878,0.98837,0.995,0.93579,0.34681,0.31206,0.83445,0.000479726,0.000479726,0.000479726
95,87.8151,0.37577,0.40721,0.89655,0.93001,0.99169,0.995,0.95157,0.34285,0.31438,0.84695,0.000478561,0.000478561,0.000478561
96,88.7316,0.34491,0.36069,0.89066,0.86419,1,0.995,0.94441,0.3366,0.29838,0.84013,0.000477397,0.000477397,0.000477397
97,89.6435,0.35669,0.3874,0.87614,0.96779,0.99018,0.995,0.95311,0.32932,0.26522,0.84024,0.000476233,0.000476233,0.000476233
98,90.5543,0.36146,0.37026,0.88305,0.97492,1,0.995,0.94296,0.31792,0.25687,0.84278,0.000475069,0.000475069,0.000475069
99,91.4636,0.35704,0.38248,0.8873,0.95869,0.98689,0.995,0.95052,0.29755,0.26105,0.8377,0.000473904,0.000473904,0.000473904
100,92.3798,0.35052,0.36868,0.89887,0.94401,0.9924,0.995,0.9535,0.30696,0.2807,0.83146,0.00047274,0.00047274,0.00047274
101,93.2943,0.35259,0.36134,0.89069,0.89128,0.99377,0.99324,0.96089,0.29182,0.28448,0.83204,0.000471576,0.000471576,0.000471576
102,94.2124,0.35741,0.36801,0.88806,0.93151,0.98718,0.98112,0.93618,0.30446,0.31618,0.83996,0.000470412,0.000470412,0.000470412
103,95.1334,0.34397,0.34468,0.88739,0.94822,0.98718,0.97981,0.92875,0.33499,0.33574,0.84302,0.000469248,0.000469248,0.000469248
104,96.049,0.33142,0.34369,0.8684,0.94413,0.98626,0.99008,0.94865,0.3097,0.32654,0.83033,0.000468083,0.000468083,0.000468083
105,96.9681,0.3443,0.3467,0.88086,0.96826,0.98718,0.98775,0.95693,0.31038,0.30434,0.8299,0.000466919,0.000466919,0.000466919
106,97.8853,0.3482,0.35284,0.88634,0.96076,0.98199,0.98299,0.93821,0.30692,0.34366,0.83238,0.000465755,0.000465755,0.000465755
107,98.8012,0.33949,0.34666,0.8838,0.90342,0.95081,0.98323,0.91385,0.33471,0.41772,0.84719,0.000464591,0.000464591,0.000464591
108,99.7148,0.36773,0.36931,0.88157,0.9683,0.98718,0.98583,0.95386,0.31187,0.32135,0.83439,0.000463426,0.000463426,0.000463426
109,100.629,0.34539,0.35355,0.87864,0.96821,0.98093,0.98618,0.96,0.30261,0.30693,0.83655,0.000462262,0.000462262,0.000462262
110,101.539,0.34153,0.34102,0.87336,0.93844,0.9906,0.98951,0.95456,0.31472,0.29791,0.83819,0.000461098,0.000461098,0.000461098
111,102.454,0.33148,0.3477,0.87741,0.97656,0.91122,0.995,0.95993,0.31091,0.25864,0.83399,0.000459934,0.000459934,0.000459934
112,103.373,0.35238,0.36851,0.88907,0.86346,1,0.995,0.96479,0.33177,0.25337,0.83987,0.000458769,0.000458769,0.000458769
113,104.303,0.36184,0.37116,0.88615,0.96798,0.99371,0.995,0.96689,0.32068,0.27875,0.83795,0.000457605,0.000457605,0.000457605
114,105.229,0.34437,0.34682,0.8776,0.96509,0.9887,0.995,0.9554,0.31571,0.27143,0.83054,0.000456441,0.000456441,0.000456441
115,106.142,0.35367,0.34975,0.89141,0.97447,0.99413,0.995,0.96473,0.30424,0.25184,0.82296,0.000455277,0.000455277,0.000455277
116,107.06,0.33029,0.33439,0.88235,0.98042,0.99963,0.995,0.94802,0.31618,0.25106,0.83186,0.000454112,0.000454112,0.000454112
117,107.977,0.32802,0.32855,0.86758,0.93634,0.97671,0.98783,0.94602,0.31065,0.30882,0.81869,0.000452948,0.000452948,0.000452948
118,108.892,0.33098,0.32609,0.88451,0.95674,0.96548,0.97161,0.93311,0.31585,0.37322,0.82279,0.000451784,0.000451784,0.000451784
119,109.809,0.33345,0.32006,0.86616,0.97189,0.98291,0.98979,0.95574,0.28372,0.25588,0.81991,0.00045062,0.00045062,0.00045062
120,110.721,0.32838,0.32417,0.88143,0.9774,0.99642,0.995,0.96339,0.30021,0.24105,0.8281,0.000449455,0.000449455,0.000449455
121,111.632,0.33196,0.32643,0.88649,0.98178,0.99369,0.995,0.96062,0.30207,0.2423,0.82835,0.000448291,0.000448291,0.000448291
122,112.541,0.35107,0.34305,0.88675,0.97972,0.99483,0.995,0.96293,0.31163,0.24597,0.8348,0.000447127,0.000447127,0.000447127
123,113.449,0.35703,0.34889,0.88326,0.96488,0.97355,0.995,0.94706,0.3256,0.27038,0.84011,0.000445963,0.000445963,0.000445963
124,114.359,0.36177,0.35112,0.89426,0.95551,0.97168,0.995,0.96517,0.31092,0.26935,0.83515,0.000444798,0.000444798,0.000444798
125,115.273,0.33545,0.33754,0.8769,0.96872,0.98097,0.97936,0.94661,0.31216,0.31771,0.83866,0.000443634,0.000443634,0.000443634
126,116.193,0.32768,0.31968,0.87878,0.97246,0.98087,0.995,0.93296,0.31692,0.2594,0.84071,0.00044247,0.00044247,0.00044247
127,117.104,0.33475,0.32585,0.8812,0.94499,0.98718,0.99148,0.93369,0.30729,0.28515,0.83627,0.000441306,0.000441306,0.000441306
128,118.014,0.33404,0.31832,0.87962,0.93958,0.98718,0.97936,0.93298,0.31889,0.33726,0.83572,0.000440142,0.000440142,0.000440142
129,118.921,0.32933,0.31884,0.88734,0.90535,0.98718,0.98168,0.93762,0.29507,0.32799,0.82181,0.000438977,0.000438977,0.000438977
130,119.839,0.32691,0.3194,0.87597,0.91112,0.97955,0.99365,0.96194,0.30238,0.28917,0.82105,0.000437813,0.000437813,0.000437813
131,120.751,0.31498,0.31061,0.86889,0.93845,0.99012,0.995,0.95411,0.31587,0.30996,0.83092,0.000436649,0.000436649,0.000436649
132,121.666,0.3233,0.31658,0.88241,0.95104,0.98718,0.98718,0.947,0.31063,0.32954,0.83619,0.000435485,0.000435485,0.000435485
133,122.581,0.35824,0.34223,0.87586,0.97003,0.98718,0.99192,0.94749,0.32037,0.28708,0.83725,0.00043432,0.00043432,0.00043432
134,123.498,0.33749,0.32531,0.88289,0.97255,0.98718,0.98616,0.95288,0.31331,0.29621,0.83398,0.000433156,0.000433156,0.000433156
135,124.416,0.32582,0.31319,0.87984,0.97641,0.98992,0.995,0.95793,0.31881,0.26033,0.82377,0.000431992,0.000431992,0.000431992
136,125.325,0.32658,0.31344,0.87216,0.98736,0.99342,0.995,0.9607,0.31466,0.23625,0.82978,0.000430828,0.000430828,0.000430828
137,126.233,0.34204,0.31287,0.87588,0.97417,0.98231,0.995,0.95877,0.31912,0.26324,0.83503,0.000429663,0.000429663,0.000429663
138,127.155,0.33109,0.31491,0.88109,0.9741,0.98467,0.9843,0.95597,0.29549,0.30557,0.82578,0.000428499,0.000428499,0.000428499
139,128.071,0.33442,0.32403,0.87422,0.97133,0.98718,0.97981,0.9507,0.30945,0.3146,0.82338,0.000427335,0.000427335,0.000427335
140,128.991,0.30656,0.29677,0.87633,0.92274,0.98718,0.97973,0.94592,0.30508,0.28587,0.82102,0.000426171,0.000426171,0.000426171
141,129.904,0.34044,0.31798,0.88644,0.92002,0.98718,0.98914,0.94777,0.30127,0.27244,0.83686,0.000425006,0.000425006,0.000425006
142,130.817,0.33819,0.32276,0.88602,0.93301,0.99135,0.995,0.95916,0.31715,0.26704,0.84268,0.000423842,0.000423842,0.000423842
143,131.727,0.32002,0.30538,0.88149,0.92772,0.98718,0.98542,0.94416,0.30195,0.29375,0.84265,0.000422678,0.000422678,0.000422678
144,132.643,0.34085,0.30894,0.882,0.88769,0.98718,0.98721,0.94498,0.31407,0.31085,0.83851,0.000421514,0.000421514,0.000421514
145,133.561,0.32516,0.29075,0.8862,0.89921,0.98399,0.98897,0.95116,0.30435,0.29256,0.82996,0.000420349,0.000420349,0.000420349
146,134.471,0.32208,0.30612,0.87289,0.96313,0.97345,0.98172,0.94258,0.31533,0.3016,0.83853,0.000419185,0.000419185,0.000419185
147,135.38,0.32505,0.32087,0.88198,0.96042,0.98378,0.98727,0.96403,0.29946,0.27778,0.83094,0.000418021,0.000418021,0.000418021
148,136.29,0.30621,0.28619,0.87376,0.95649,0.97919,0.99324,0.95412,0.29912,0.28951,0.82393,0.000416857,0.000416857,0.000416857
149,137.203,0.31826,0.29062,0.88172,0.96431,0.98635,0.98662,0.95878,0.29475,0.28521,0.82464,0.000415692,0.000415692,0.000415692
150,138.12,0.31789,0.29303,0.87384,0.96332,0.98878,0.995,0.96348,0.30727,0.25753,0.82632,0.000414528,0.000414528,0.000414528
151,139.036,0.31536,0.30484,0.86256,0.95231,0.95454,0.995,0.96707,0.27246,0.25184,0.81678,0.000413364,0.000413364,0.000413364
152,139.955,0.32831,0.29815,0.8838,0.96952,0.98874,0.995,0.9565,0.31146,0.24458,0.83728,0.0004122,0.0004122,0.0004122
153,140.872,0.31891,0.30096,0.87711,0.95587,0.98932,0.995,0.96975,0.31104,0.25358,0.83353,0.000411036,0.000411036,0.000411036
154,141.837,0.32065,0.29815,0.86623,0.95313,0.9896,0.995,0.97025,0.29185,0.2756,0.82781,0.000409871,0.000409871,0.000409871
155,142.751,0.32428,0.30355,0.87971,0.96581,0.97833,0.98897,0.95337,0.30494,0.31641,0.83339,0.000408707,0.000408707,0.000408707
156,143.662,0.30057,0.28414,0.87591,0.9557,0.98763,0.995,0.95403,0.29264,0.28709,0.82116,0.000407543,0.000407543,0.000407543
157,144.57,0.31055,0.28495,0.87522,0.98203,0.98536,0.995,0.95542,0.28998,0.24904,0.81891,0.000406379,0.000406379,0.000406379
158,145.487,0.32519,0.30274,0.87155,0.98075,0.98838,0.995,0.95535,0.29279,0.24233,0.81724,0.000405214,0.000405214,0.000405214
159,146.406,0.30581,0.29339,0.86952,0.94925,0.98894,0.995,0.95965,0.29434,0.29575,0.82023,0.00040405,0.00040405,0.00040405
160,147.318,0.30161,0.27823,0.86788,0.96927,0.98718,0.98718,0.94944,0.30254,0.31607,0.82881,0.000402886,0.000402886,0.000402886
161,148.237,0.29652,0.27823,0.86953,0.96197,0.9891,0.995,0.95417,0.29533,0.25723,0.82717,0.000401722,0.000401722,0.000401722
162,149.161,0.31196,0.28798,0.87614,0.98357,0.99454,0.995,0.96281,0.28335,0.229,0.82191,0.000400557,0.000400557,0.000400557
163,150.077,0.29692,0.27676,0.8648,0.97376,0.98877,0.995,0.96335,0.30092,0.24168,0.82167,0.000399393,0.000399393,0.000399393
164,150.99,0.29214,0.26769,0.85522,0.96283,0.98502,0.995,0.96374,0.30017,0.24755,0.82045,0.000398229,0.000398229,0.000398229
165,151.908,0.31953,0.29307,0.87118,0.95188,0.98291,0.99331,0.96034,0.30248,0.24249,0.82183,0.000397065,0.000397065,0.000397065
166,152.825,0.2893,0.27727,0.86359,0.97991,1,0.995,0.96451,0.28418,0.20089,0.81626,0.0003959,0.0003959,0.0003959
167,153.738,0.30175,0.27768,0.8681,0.96827,1,0.995,0.96814,0.28779,0.21454,0.81982,0.000394736,0.000394736,0.000394736
168,154.653,0.31282,0.28671,0.88562,0.95451,0.98987,0.995,0.97484,0.28111,0.22901,0.82032,0.000393572,0.000393572,0.000393572
169,155.573,0.30969,0.29076,0.87272,0.96611,0.98182,0.97525,0.94595,0.31455,0.2642,0.82355,0.000392408,0.000392408,0.000392408
170,156.489,0.30672,0.28528,0.86754,0.96886,0.97879,0.97829,0.95299,0.2945,0.28025,0.81953,0.000391243,0.000391243,0.000391243
171,157.406,0.29949,0.27345,0.86543,0.97063,0.97811,0.98837,0.96719,0.2886,0.25829,0.81851,0.000390079,0.000390079,0.000390079
172,158.319,0.30177,0.28055,0.85723,0.97007,0.98718,0.99008,0.96165,0.29241,0.25481,0.82068,0.000388915,0.000388915,0.000388915
173,159.229,0.30856,0.28089,0.87503,0.97131,0.98819,0.995,0.97098,0.28311,0.24781,0.82006,0.000387751,0.000387751,0.000387751
174,160.146,0.29798,0.27247,0.86051,0.96096,0.98483,0.98718,0.95729,0.30566,0.28229,0.82926,0.000386586,0.000386586,0.000386586
175,161.062,0.30254,0.27384,0.86744,0.95833,0.96366,0.98407,0.95887,0.30113,0.32901,0.83089,0.000385422,0.000385422,0.000385422
176,161.977,0.30655,0.28912,0.87779,0.9638,0.97976,0.98792,0.95431,0.30573,0.33064,0.83434,0.000384258,0.000384258,0.000384258
177,162.886,0.29791,0.27816,0.87193,0.96765,0.98718,0.98792,0.96338,0.31282,0.3174,0.82824,0.000383094,0.000383094,0.000383094
178,163.794,0.31395,0.27597,0.88169,0.96931,0.98718,0.98616,0.96082,0.30601,0.28384,0.8278,0.00038193,0.00038193,0.00038193
179,164.702,0.30906,0.28702,0.86825,0.96482,0.98299,0.98792,0.96314,0.28965,0.28906,0.82033,0.000380765,0.000380765,0.000380765
180,165.611,0.31059,0.27491,0.86568,0.96335,0.98071,0.98616,0.96599,0.30755,0.30797,0.82009,0.000379601,0.000379601,0.000379601
181,166.52,0.29709,0.27889,0.86998,0.96853,0.98665,0.98792,0.9523,0.30351,0.30781,0.82321,0.000378437,0.000378437,0.000378437
182,167.428,0.31058,0.28323,0.87142,0.9763,0.98718,0.98616,0.95985,0.29344,0.29674,0.8234,0.000377273,0.000377273,0.000377273
183,168.337,0.31033,0.27763,0.87401,0.96791,0.98718,0.98718,0.95822,0.29217,0.30137,0.82643,0.000376108,0.000376108,0.000376108
184,169.245,0.31814,0.28191,0.87466,0.96805,0.98718,0.98718,0.96933,0.28226,0.26184,0.8235,0.000374944,0.000374944,0.000374944
185,170.154,0.283,0.25732,0.86638,0.97161,0.98718,0.98718,0.96839,0.28069,0.24472,0.81842,0.00037378,0.00037378,0.00037378
