epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,109.958,0.39226,0.4174,1.07498,0.75176,0.96958,0.94208,0.91269,0.32612,0.71891,1.08139,0.00128412,0.00128412,0.00128412
118,110.884,0.35783,0.38793,1.03021,0.73876,0.92713,0.94208,0.90422,0.32972,0.82636,1.0635,0.00128082,0.00128082,0.00128082
119,111.803,0.38013,0.40395,1.05368,0.71182,0.90852,0.94208,0.87726,0.37991,0.96863,1.08979,0.00127752,0.00127752,0.00127752
120,112.734,0.38212,0.39161,1.05857,0.78374,0.78131,0.94208,0.87648,0.37663,1.09087,1.12026,0.00127422,0.00127422,0.00127422
121,113.658,0.34763,0.40239,0.98623,0.79422,0.74819,0.94208,0.86947,0.35175,0.99284,1.09205,0.00127092,0.00127092,0.00127092
122,114.589,0.40366,0.39072,1.06704,0.85424,0.7024,0.92304,0.88296,0.36246,0.78718,1.02726,0.00126762,0.00126762,0.00126762
123,115.511,0.39163,0.42041,1.06758,0.81771,0.70979,0.91699,0.87844,0.36799,0.82402,1.00659,0.00126432,0.00126432,0.00126432
124,116.453,0.42233,0.43342,1.07251,0.71481,0.89272,0.93675,0.88994,0.37721,0.82144,1.08209,0.00126102,0.00126102,0.00126102
125,117.377,0.35777,0.36897,1.00695,0.69576,0.88201,0.92301,0.88641,0.30023,0.82564,1.03051,0.00125772,0.00125772,0.00125772
126,118.31,0.40804,0.37139,1.05874,0.74624,0.70371,0.92875,0.89336,0.29201,0.93852,1.03146,0.00125442,0.00125442,0.00125442
127,119.234,0.37879,0.39637,1.02829,0.74754,0.84695,0.89038,0.85118,0.34273,1.01177,1.06529,0.00125112,0.00125112,0.00125112
128,120.162,0.4337,0.38122,1.04071,0.75476,0.8876,0.94208,0.90064,0.31752,0.93248,1.03348,0.00124782,0.00124782,0.00124782
129,121.085,0.3886,0.37515,1.0416,0.76842,0.98569,0.92396,0.89237,0.29967,0.81134,1.01022,0.00124452,0.00124452,0.00124452
130,122.013,0.38756,0.37796,1.03524,0.71574,0.96825,0.93278,0.89648,0.34568,0.78901,1.04878,0.00124121,0.00124121,0.00124121
131,122.936,0.41518,0.39114,1.03516,0.76591,0.96743,0.94208,0.90481,0.33313,0.81061,1.05343,0.00123791,0.00123791,0.00123791
132,123.866,0.39756,0.38116,1.06002,0.76721,0.9809,0.94208,0.90929,0.26546,0.77549,0.99409,0.00123461,0.00123461,0.00123461
133,124.787,0.3836,0.4351,1.05606,0.76422,0.95255,0.94208,0.92453,0.28672,0.89473,0.98853,0.00123131,0.00123131,0.00123131
134,125.722,0.40948,0.41414,1.0616,0.74982,0.8564,0.90104,0.86674,0.32647,1.01257,1.02387,0.00122801,0.00122801,0.00122801
135,126.641,0.35629,0.3903,1.01567,0.68634,0.88546,0.89571,0.87372,0.27832,0.9702,0.98574,0.00122471,0.00122471,0.00122471
136,127.572,0.37328,0.39437,1.02157,0.76499,0.95639,0.90979,0.89516,0.26997,0.8623,0.96627,0.00122141,0.00122141,0.00122141
137,128.495,0.37456,0.36875,1.0319,0.76804,0.98296,0.93271,0.90381,0.29422,0.8399,0.97471,0.00121811,0.00121811,0.00121811
138,129.426,0.38253,0.38655,1.03376,0.7659,0.96383,0.94208,0.89083,0.30944,0.9111,1.00422,0.00121481,0.00121481,0.00121481
139,130.35,0.39729,0.37746,1.06211,0.72616,0.85658,0.92396,0.88446,0.32537,0.99889,1.04453,0.00121151,0.00121151,0.00121151
140,131.281,0.37972,0.36909,1.08599,0.74729,0.84574,0.91917,0.88191,0.29787,1.12057,1.02685,0.00120821,0.00120821,0.00120821
141,132.212,0.34872,0.35301,0.99748,0.74974,0.90677,0.92733,0.90972,0.26292,1.00357,0.99863,0.00120491,0.00120491,0.00120491
142,133.142,0.34328,0.34963,1.00009,0.7146,0.8943,0.90458,0.87304,0.29407,0.89145,1.04591,0.00120161,0.00120161,0.00120161
143,134.061,0.34531,0.35791,1.01397,0.71811,0.90842,0.89493,0.87214,0.27613,0.81756,1.02988,0.00119831,0.00119831,0.00119831
144,134.996,0.38002,0.38365,1.0613,0.79464,0.85795,0.89631,0.86682,0.315,0.76442,1.03943,0.00119501,0.00119501,0.00119501
145,135.918,0.3699,0.3671,1.03443,0.72547,0.90987,0.89578,0.85852,0.29031,0.78219,1.0674,0.0011917,0.0011917,0.0011917
146,136.847,0.3492,0.34401,1.01207,0.71997,0.9084,0.89062,0.84345,0.33969,0.82956,1.13965,0.0011884,0.0011884,0.0011884
147,137.771,0.37429,0.38609,1.00116,0.71799,0.90755,0.89715,0.84594,0.32125,0.83797,1.11385,0.0011851,0.0011851,0.0011851
148,138.701,0.33655,0.36558,1.0048,0.71544,0.899,0.90491,0.8712,0.2748,0.83775,1.02266,0.0011818,0.0011818,0.0011818
149,139.622,0.39927,0.38,1.06378,0.76553,0.96243,0.94208,0.9129,0.27845,0.88944,1.03426,0.0011785,0.0011785,0.0011785
150,140.552,0.34826,0.32901,1.03447,0.76109,0.98882,0.94208,0.90016,0.29149,0.65326,1.03022,0.0011752,0.0011752,0.0011752
151,141.476,0.354,0.36663,1.01549,0.76859,0.99596,0.93271,0.90477,0.28049,0.57527,1.02105,0.0011719,0.0011719,0.0011719
152,142.407,0.35163,0.37396,1.01941,0.75788,0.99136,0.93271,0.90403,0.31749,0.58781,1.04657,0.0011686,0.0011686,0.0011686
153,143.33,0.33734,0.35115,1.02394,0.75766,0.97794,0.93271,0.91168,0.29524,0.58409,1.02619,0.0011653,0.0011653,0.0011653
154,144.263,0.32614,0.33032,1.01469,0.72709,0.91667,0.9163,0.89905,0.25646,0.60457,1.01517,0.001162,0.001162,0.001162
155,145.186,0.31769,0.3114,0.97444,0.72574,0.91667,0.92875,0.9116,0.25105,0.6523,1.02435,0.0011587,0.0011587,0.0011587
156,146.115,0.34624,0.35918,1.02614,0.66599,0.91667,0.91328,0.89933,0.26197,0.78589,1.00527,0.0011554,0.0011554,0.0011554
157,147.038,0.36665,0.36323,0.99779,0.70189,0.76983,0.85255,0.8295,0.27338,0.93436,0.99622,0.0011521,0.0011521,0.0011521
158,147.968,0.34147,0.35116,0.99222,0.75667,0.89963,0.84477,0.82185,0.29683,1.0519,1.00979,0.0011488,0.0011488,0.0011488
159,148.891,0.37907,0.35018,1.0249,0.75885,0.91081,0.83309,0.81858,0.27439,0.98091,0.98944,0.0011455,0.0011455,0.0011455
160,149.821,0.35467,0.36017,1.01416,0.75599,0.91523,0.88383,0.85675,0.2698,0.90992,1.01207,0.0011422,0.0011422,0.0011422
161,150.755,0.38137,0.3663,1.07561,0.73835,0.89998,0.88829,0.85869,0.27911,1.01992,1.02112,0.00113889,0.00113889,0.00113889
162,151.692,0.37574,0.35419,1.01616,0.73396,0.85597,0.88845,0.85895,0.26864,1.07786,1.03411,0.00113559,0.00113559,0.00113559
163,152.618,0.33314,0.32883,1.01519,0.74857,0.88205,0.90896,0.87212,0.25934,1.04304,1.03003,0.00113229,0.00113229,0.00113229
164,153.549,0.35867,0.35058,1.04074,0.74802,0.84899,0.8205,0.79072,0.2749,1.14317,1.02008,0.00112899,0.00112899,0.00112899
165,154.474,0.34631,0.34054,1.01405,0.70654,0.70238,0.76761,0.73955,0.27884,1.25602,1.02286,0.00112569,0.00112569,0.00112569
166,155.409,0.348,0.35358,0.99543,0.70542,0.70238,0.7685,0.74506,0.24449,1.3597,1.008,0.00112239,0.00112239,0.00112239
167,156.331,0.33428,0.33774,0.96731,0.70315,0.70238,0.76527,0.74245,0.25729,1.40216,1.02137,0.00111909,0.00111909,0.00111909
168,157.26,0.37912,0.34315,1.06561,0.69145,0.70238,0.77038,0.74708,0.28312,1.40103,1.02563,0.00111579,0.00111579,0.00111579
169,158.183,0.41234,0.37041,1.07804,0.73207,0.70238,0.80367,0.77979,0.31986,1.30998,1.05875,0.00111249,0.00111249,0.00111249
170,159.115,0.38284,0.38347,1.03015,0.69713,0.76997,0.893,0.85843,0.24877,1.09836,1.00588,0.00110919,0.00110919,0.00110919
171,160.04,0.34548,0.34266,1.02085,0.70699,0.83131,0.92308,0.89283,0.24231,0.94758,1.00152,0.00110589,0.00110589,0.00110589
172,160.973,0.3284,0.32686,0.9979,0.7062,0.91667,0.91699,0.88701,0.26601,0.85135,0.99718,0.00110259,0.00110259,0.00110259
173,161.901,0.338,0.34908,0.99632,0.71252,0.91667,0.90721,0.86657,0.2891,0.8559,1.00426,0.00109929,0.00109929,0.00109929
174,162.83,0.31469,0.31684,0.9702,0.68886,0.83803,0.89855,0.84441,0.32021,0.9082,1.02958,0.00109599,0.00109599,0.00109599
175,163.747,0.3153,0.32991,0.98219,0.77384,0.71315,0.89942,0.84696,0.29745,0.90386,1.02047,0.00109269,0.00109269,0.00109269
176,164.674,0.33393,0.31556,1.02054,0.71572,0.91667,0.89291,0.85833,0.2833,0.83661,1.02363,0.00108938,0.00108938,0.00108938
177,165.598,0.32597,0.32972,1.01172,0.71847,0.89328,0.89555,0.85916,0.29664,0.82285,1.0305,0.00108608,0.00108608,0.00108608
178,166.527,0.31919,0.34581,1.00193,0.71429,0.88759,0.90875,0.88259,0.29868,0.99058,1.03147,0.00108278,0.00108278,0.00108278
179,167.451,0.358,0.37472,1.01274,0.71191,0.84457,0.88083,0.85452,0.28623,1.07479,1.01808,0.00107948,0.00107948,0.00107948
180,168.381,0.31303,0.3184,0.98673,0.6919,0.84524,0.85123,0.83427,0.29196,1.16143,1.0284,0.00107618,0.00107618,0.00107618
181,169.304,0.31843,0.31117,0.97212,0.69463,0.77333,0.85626,0.83243,0.28899,1.23647,1.01916,0.00107288,0.00107288,0.00107288
182,170.237,0.34256,0.3694,1.03953,0.70736,0.70238,0.83337,0.81599,0.28082,1.35471,1.00934,0.00106958,0.00106958,0.00106958
183,171.166,0.30793,0.30424,0.97008,0.67717,0.78107,0.84204,0.82453,0.27442,1.40196,1.00704,0.00106628,0.00106628,0.00106628
184,172.095,0.2991,0.30221,0.96249,0.67787,0.78134,0.84063,0.76902,0.29943,1.51836,1.01756,0.00106298,0.00106298,0.00106298
185,173.016,0.32215,0.32189,1.00264,0.74757,0.84693,0.87705,0.81534,0.30387,1.34626,1.04034,0.00105968,0.00105968,0.00105968
