epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,27.5038,0.77853,2.65723,1.26233,0.87017,0.5,0.745,0.52126,1.65573,3.1131,3.88807,0.00178714,0.00178714,0.00178714
17,29.1808,1.164,4.28632,1.90965,0.87017,0.5,0.745,0.52126,1.65573,3.1131,3.88807,0.00187328,0.00187328,0.00187328
18,30.8141,0.88583,2.63393,1.5274,0.87017,0.5,0.745,0.52126,1.65573,3.1131,3.88807,0.00186536,0.00186536,0.00186536
19,32.4579,0.85039,3.47545,1.53921,0.00667,1,0.01845,0.00613,2.48125,4.29317,3.94062,0.00185744,0.00185744,0.00185744
20,34.1373,1.1666,4.32601,2.05277,0.00667,1,0.01845,0.00613,2.48125,4.29317,3.94062,0.00184952,0.00184952,0.00184952
21,35.7599,0.75078,3.12089,1.44288,0.00667,1,0.01845,0.00613,2.48125,4.29317,3.94062,0.0018416,0.0018416,0.0018416
22,37.3849,1.44013,5.62432,2.03581,0.00667,1,0.01845,0.00613,2.48125,4.29317,3.94062,0.00183368,0.00183368,0.00183368
23,39.0188,0.90393,3.39819,1.51999,0.00667,1,0.01845,0.00613,2.48125,4.29317,3.94062,0.00182576,0.00182576,0.00182576
24,40.6323,1.09169,3.35209,1.77294,0.38796,1,0.4475,0.20161,1.21737,13.5641,2.12848,0.00181784,0.00181784,0.00181784
25,42.2535,0.78849,2.59468,1.49718,0.38796,1,0.4475,0.20161,1.21737,13.5641,2.12848,0.00180992,0.00180992,0.00180992
26,43.8752,0.98019,3.20964,1.57252,0.38796,1,0.4475,0.20161,1.21737,13.5641,2.12848,0.001802,0.001802,0.001802
27,45.4918,0.88746,3.30238,1.65156,0.38796,1,0.4475,0.20161,1.21737,13.5641,2.12848,0.00179408,0.00179408,0.00179408
28,47.2327,0.74585,2.75087,1.34395,0.38796,1,0.4475,0.20161,1.21737,13.5641,2.12848,0.00178616,0.00178616,0.00178616
29,48.8541,1.2099,3.39469,1.82295,0.38796,1,0.4475,0.20161,1.21737,13.5641,2.12848,0.00177824,0.00177824,0.00177824
30,50.4728,1.25363,3.56121,2.07926,0.90431,0.5,0.60611,0.28868,1.60067,4.10455,2.74974,0.00177032,0.00177032,0.00177032
31,52.151,1.2831,3.31402,2.06899,0.90431,0.5,0.60611,0.28868,1.60067,4.10455,2.74974,0.0017624,0.0017624,0.0017624
32,53.7744,0.80516,3.16614,1.5146,0.90431,0.5,0.60611,0.28868,1.60067,4.10455,2.74974,0.00175448,0.00175448,0.00175448
33,55.4118,1.45175,5.87863,2.20842,0.90431,0.5,0.60611,0.28868,1.60067,4.10455,2.74974,0.00174656,0.00174656,0.00174656
34,57.0674,0.83223,2.94339,1.42352,0.90431,0.5,0.60611,0.28868,1.60067,4.10455,2.74974,0.00173864,0.00173864,0.00173864
35,58.7145,0.78714,2.72346,1.46454,0.94078,1,0.995,0.48481,1.62868,3.23568,2.6257,0.00173072,0.00173072,0.00173072
36,60.3422,0.75883,2.80241,1.49907,0.94078,1,0.995,0.48481,1.62868,3.23568,2.6257,0.0017228,0.0017228,0.0017228
37,61.9805,0.69906,2.88775,1.39053,0.94078,1,0.995,0.48481,1.62868,3.23568,2.6257,0.00171488,0.00171488,0.00171488
38,63.6031,0.81858,3.11454,1.50749,0.94078,1,0.995,0.48481,1.62868,3.23568,2.6257,0.00170696,0.00170696,0.00170696
39,65.2348,1.02321,3.11436,1.7066,0.94078,1,0.995,0.48481,1.62868,3.23568,2.6257,0.00169904,0.00169904,0.00169904
40,66.8599,0.75404,3.34832,1.4604,0.60315,1,0.66333,0.21518,2.11475,3.76759,4.0843,0.00169112,0.00169112,0.00169112
41,68.56,0.79834,2.30303,1.486,0.60315,1,0.66333,0.21518,2.11475,3.76759,4.0843,0.0016832,0.0016832,0.0016832
42,70.4035,0.81339,2.66289,1.43218,0.60315,1,0.66333,0.21518,2.11475,3.76759,4.0843,0.00167528,0.00167528,0.00167528
43,72.0975,0.75163,3.31592,1.4867,0.60315,1,0.66333,0.21518,2.11475,3.76759,4.0843,0.00166736,0.00166736,0.00166736
44,73.7756,0.57128,2.20013,1.19923,0.60315,1,0.66333,0.21518,2.11475,3.76759,4.0843,0.00165944,0.00165944,0.00165944
45,75.5748,1.001,2.88304,1.64297,0.60315,1,0.66333,0.21518,2.11475,3.76759,4.0843,0.00165152,0.00165152,0.00165152
46,77.3133,0.72049,2.43372,1.40967,0.65338,1,0.82833,0.37867,1.40219,2.92981,2.84771,0.0016436,0.0016436,0.0016436
47,78.9484,0.63422,2.19704,1.24471,0.65338,1,0.82833,0.37867,1.40219,2.92981,2.84771,0.00163568,0.00163568,0.00163568
48,80.7311,0.84103,2.59117,1.50613,0.65338,1,0.82833,0.37867,1.40219,2.92981,2.84771,0.00162776,0.00162776,0.00162776
49,82.3859,0.75038,2.28864,1.27178,0.65338,1,0.82833,0.37867,1.40219,2.92981,2.84771,0.00161984,0.00161984,0.00161984
50,84.0126,0.87014,2.87023,1.49479,0.65338,1,0.82833,0.37867,1.40219,2.92981,2.84771,0.00161192,0.00161192,0.00161192
51,85.6375,0.66101,2.41614,1.35473,0.98215,1,0.995,0.45747,1.51513,2.26775,2.55101,0.001604,0.001604,0.001604
52,87.3083,0.85537,2.8685,1.57291,0.98215,1,0.995,0.45747,1.51513,2.26775,2.55101,0.00159608,0.00159608,0.00159608
53,88.9347,0.57377,2.49783,1.26029,0.98215,1,0.995,0.45747,1.51513,2.26775,2.55101,0.00158816,0.00158816,0.00158816
54,90.5726,0.98584,2.79065,1.69965,0.98215,1,0.995,0.45747,1.51513,2.26775,2.55101,0.00158024,0.00158024,0.00158024
55,92.2057,0.57271,2.05694,1.1688,0.98215,1,0.995,0.45747,1.51513,2.26775,2.55101,0.00157232,0.00157232,0.00157232
56,93.837,0.71781,2.21147,1.28203,1,0.9262,0.995,0.59667,1.70058,2.29298,2.91264,0.0015644,0.0015644,0.0015644
57,95.4581,0.55581,2.16192,1.15034,1,0.9262,0.995,0.59667,1.70058,2.29298,2.91264,0.00155648,0.00155648,0.00155648
58,97.1119,0.56192,2.15328,1.21344,1,0.9262,0.995,0.59667,1.70058,2.29298,2.91264,0.00154856,0.00154856,0.00154856
59,98.7379,0.56676,1.697,1.17231,1,0.9262,0.995,0.59667,1.70058,2.29298,2.91264,0.00154064,0.00154064,0.00154064
60,100.369,0.74968,2.23666,1.43276,1,0.9262,0.995,0.59667,1.70058,2.29298,2.91264,0.00153272,0.00153272,0.00153272
61,101.993,0.67076,2.90702,1.56128,1,0.9262,0.995,0.59667,1.70058,2.29298,2.91264,0.0015248,0.0015248,0.0015248
62,103.658,0.67136,2.12842,1.38899,0.9663,1,0.995,0.60896,1.41051,2.12894,3.0089,0.00151688,0.00151688,0.00151688
63,105.294,0.68724,2.17143,1.35969,0.9663,1,0.995,0.60896,1.41051,2.12894,3.0089,0.00150896,0.00150896,0.00150896
64,107.038,1.07124,2.86665,1.66052,0.9663,1,0.995,0.60896,1.41051,2.12894,3.0089,0.00150104,0.00150104,0.00150104
65,108.673,0.77064,2.5459,1.47266,0.9663,1,0.995,0.60896,1.41051,2.12894,3.0089,0.00149312,0.00149312,0.00149312
66,110.425,0.6122,2.3787,1.35927,0.9663,1,0.995,0.60896,1.41051,2.12894,3.0089,0.0014852,0.0014852,0.0014852
67,112.054,0.84442,2.02374,1.36318,0.98328,1,0.995,0.38967,1.59215,2.28558,3.07419,0.00147728,0.00147728,0.00147728
68,113.687,0.70289,2.19908,1.39355,0.98328,1,0.995,0.38967,1.59215,2.28558,3.07419,0.00146936,0.00146936,0.00146936
69,115.386,0.61468,2.22932,1.23576,0.98328,1,0.995,0.38967,1.59215,2.28558,3.07419,0.00146144,0.00146144,0.00146144
70,117.022,0.60953,1.80381,1.20411,0.98328,1,0.995,0.38967,1.59215,2.28558,3.07419,0.00145352,0.00145352,0.00145352
71,118.665,0.8145,2.21602,1.36225,0.98328,1,0.995,0.38967,1.59215,2.28558,3.07419,0.0014456,0.0014456,0.0014456
72,120.357,0.65984,1.81174,1.19352,0.98162,1,0.995,0.36845,1.5525,2.97025,3.17028,0.00143768,0.00143768,0.00143768
73,122.105,0.65647,2.25459,1.25553,0.98162,1,0.995,0.36845,1.5525,2.97025,3.17028,0.00142976,0.00142976,0.00142976
74,123.755,0.58614,2.14212,1.20398,0.98162,1,0.995,0.36845,1.5525,2.97025,3.17028,0.00142184,0.00142184,0.00142184
75,125.387,1.0425,2.53249,1.75353,0.98162,1,0.995,0.36845,1.5525,2.97025,3.17028,0.00141392,0.00141392,0.00141392
76,127.028,0.64507,2.05559,1.17045,0.98162,1,0.995,0.36845,1.5525,2.97025,3.17028,0.001406,0.001406,0.001406
77,128.652,0.61398,1.96325,1.28057,0.98162,1,0.995,0.36845,1.5525,2.97025,3.17028,0.00139808,0.00139808,0.00139808
78,130.384,0.68568,1.86879,1.28565,0.48439,0.5,0.41417,0.13846,1.37699,3.72634,2.38469,0.00139016,0.00139016,0.00139016
79,132.03,0.85702,2.71487,1.42351,0.48439,0.5,0.41417,0.13846,1.37699,3.72634,2.38469,0.00138224,0.00138224,0.00138224
80,133.661,0.61669,2.10527,1.29332,0.48439,0.5,0.41417,0.13846,1.37699,3.72634,2.38469,0.00137432,0.00137432,0.00137432
81,135.406,0.74164,1.98407,1.26921,0.48439,0.5,0.41417,0.13846,1.37699,3.72634,2.38469,0.0013664,0.0013664,0.0013664
82,137.114,0.82719,2.63179,1.36648,0.48439,0.5,0.41417,0.13846,1.37699,3.72634,2.38469,0.00135848,0.00135848,0.00135848
83,138.776,0.85775,2.48447,1.59858,0.48181,0.5,0.41417,0.21023,1.13017,3.73001,1.75898,0.00135056,0.00135056,0.00135056
84,140.467,0.61293,1.96441,1.29421,0.48181,0.5,0.41417,0.21023,1.13017,3.73001,1.75898,0.00134264,0.00134264,0.00134264
85,142.108,0.65041,2.17931,1.23924,0.48181,0.5,0.41417,0.21023,1.13017,3.73001,1.75898,0.00133472,0.00133472,0.00133472
86,143.762,0.62197,2.39753,1.11786,0.48181,0.5,0.41417,0.21023,1.13017,3.73001,1.75898,0.0013268,0.0013268,0.0013268
87,145.39,0.56788,1.98881,1.18951,0.48181,0.5,0.41417,0.21023,1.13017,3.73001,1.75898,0.00131888,0.00131888,0.00131888
88,147.023,0.54382,2.09141,1.2888,0.47548,0.5,0.4475,0.23919,1.03077,3.34842,1.88101,0.00131096,0.00131096,0.00131096
89,148.664,0.5743,1.80757,1.24742,0.47548,0.5,0.4475,0.23919,1.03077,3.34842,1.88101,0.00130304,0.00130304,0.00130304
90,150.361,0.71152,2.12332,1.4432,0.47548,0.5,0.4475,0.23919,1.03077,3.34842,1.88101,0.00129512,0.00129512,0.00129512
91,151.992,0.65476,2.03321,1.22887,0.47548,0.5,0.4475,0.23919,1.03077,3.34842,1.88101,0.0012872,0.0012872,0.0012872
92,153.63,0.43594,1.94663,0.98529,0.47548,0.5,0.4475,0.23919,1.03077,3.34842,1.88101,0.00127928,0.00127928,0.00127928
93,155.326,0.70674,2.32166,1.42432,0.47548,0.5,0.4475,0.23919,1.03077,3.34842,1.88101,0.00127136,0.00127136,0.00127136
94,157.039,0.44896,1.46367,0.97822,0.6416,1,0.66333,0.38142,0.98851,2.14899,2.04669,0.00126344,0.00126344,0.00126344
95,158.735,0.49491,1.41102,1.0671,0.6416,1,0.66333,0.38142,0.98851,2.14899,2.04669,0.00125552,0.00125552,0.00125552
96,160.363,0.47068,1.42398,0.98869,0.6416,1,0.66333,0.38142,0.98851,2.14899,2.04669,0.0012476,0.0012476,0.0012476
97,162.062,0.37177,1.5091,1.03176,0.6416,1,0.66333,0.38142,0.98851,2.14899,2.04669,0.00123968,0.00123968,0.00123968
98,163.707,0.50256,1.93564,1.04176,0.6416,1,0.66333,0.38142,0.98851,2.14899,2.04669,0.00123176,0.00123176,0.00123176
99,165.342,0.85868,2.05157,1.4392,0.92906,1,0.995,0.74617,0.93808,1.66543,1.85284,0.00122384,0.00122384,0.00122384
100,167.198,0.51756,1.99652,1.25927,0.92906,1,0.995,0.74617,0.93808,1.66543,1.85284,0.00121592,0.00121592,0.00121592
101,168.895,0.61009,1.50265,1.3636,0.92906,1,0.995,0.74617,0.93808,1.66543,1.85284,0.001208,0.001208,0.001208
102,170.598,0.58472,1.532,1.17296,0.92906,1,0.995,0.74617,0.93808,1.66543,1.85284,0.00120008,0.00120008,0.00120008
103,172.398,0.59716,2.10208,1.23492,0.92906,1,0.995,0.74617,0.93808,1.66543,1.85284,0.00119216,0.00119216,0.00119216
104,174.304,0.80871,2.20659,1.31503,0.96612,1,0.995,0.79567,0.81261,1.58251,1.63429,0.00118424,0.00118424,0.00118424
105,176.086,0.71589,2.2227,1.30371,0.96612,1,0.995,0.79567,0.81261,1.58251,1.63429,0.00117632,0.00117632,0.00117632
106,177.787,0.55791,1.53709,1.11209,0.96612,1,0.995,0.79567,0.81261,1.58251,1.63429,0.0011684,0.0011684,0.0011684
107,179.926,0.53115,1.56098,1.19113,0.96612,1,0.995,0.79567,0.81261,1.58251,1.63429,0.00116048,0.00116048,0.00116048
108,181.663,0.4633,1.64895,1.146,0.96612,1,0.995,0.79567,0.81261,1.58251,1.63429,0.00115256,0.00115256,0.00115256
109,183.403,0.46737,2.07304,1.17528,0.96612,1,0.995,0.79567,0.81261,1.58251,1.63429,0.00114464,0.00114464,0.00114464
110,185.19,0.55203,1.77318,1.21497,0.95445,1,0.995,0.69575,1.12418,1.91096,2.20422,0.00113672,0.00113672,0.00113672
111,186.832,0.70316,1.58683,1.29669,0.95445,1,0.995,0.69575,1.12418,1.91096,2.20422,0.0011288,0.0011288,0.0011288
112,188.522,0.52299,1.55129,1.1427,0.95445,1,0.995,0.69575,1.12418,1.91096,2.20422,0.00112088,0.00112088,0.00112088
113,190.21,0.52252,1.58955,1.11049,0.95445,1,0.995,0.69575,1.12418,1.91096,2.20422,0.00111296,0.00111296,0.00111296
114,191.83,0.50527,1.47105,1.12158,0.95445,1,0.995,0.69575,1.12418,1.91096,2.20422,0.00110504,0.00110504,0.00110504
115,193.515,0.62093,2.22582,1.30109,1,0.94001,0.995,0.48059,0.9808,1.96985,2.36223,0.00109712,0.00109712,0.00109712
116,195.216,0.67179,1.74472,1.42607,1,0.94001,0.995,0.48059,0.9808,1.96985,2.36223,0.0010892,0.0010892,0.0010892
117,196.858,0.58637,1.9482,1.04462,1,0.94001,0.995,0.48059,0.9808,1.96985,2.36223,0.00108128,0.00108128,0.00108128
118,198.532,0.40478,1.76013,1.07562,1,0.94001,0.995,0.48059,0.9808,1.96985,2.36223,0.00107336,0.00107336,0.00107336
119,200.213,0.45768,1.78681,1.02769,1,0.94001,0.995,0.48059,0.9808,1.96985,2.36223,0.00106544,0.00106544,0.00106544
120,201.935,0.67227,1.92191,1.3316,0.97783,1,0.995,0.72076,0.8981,1.53774,2.28009,0.00105752,0.00105752,0.00105752
121,203.637,0.56004,1.65112,1.20372,0.97783,1,0.995,0.72076,0.8981,1.53774,2.28009,0.0010496,0.0010496,0.0010496
122,205.31,0.86788,2.05359,1.2096,0.97783,1,0.995,0.72076,0.8981,1.53774,2.28009,0.00104168,0.00104168,0.00104168
123,206.933,0.49824,1.50264,1.05884,0.97783,1,0.995,0.72076,0.8981,1.53774,2.28009,0.00103376,0.00103376,0.00103376
124,208.565,0.52539,1.89992,1.14315,0.97783,1,0.995,0.72076,0.8981,1.53774,2.28009,0.00102584,0.00102584,0.00102584
125,210.234,0.50151,1.58706,1.16192,0.97783,1,0.995,0.72076,0.8981,1.53774,2.28009,0.00101792,0.00101792,0.00101792
126,211.921,0.60014,1.59144,1.2318,0.98493,1,0.995,0.69584,0.97594,1.50959,2.08316,0.00101,0.00101,0.00101
127,213.542,0.52657,1.46579,1.18953,0.98493,1,0.995,0.69584,0.97594,1.50959,2.08316,0.00100208,0.00100208,0.00100208
128,215.177,0.57488,1.54359,1.14096,0.98493,1,0.995,0.69584,0.97594,1.50959,2.08316,0.00099416,0.00099416,0.00099416
129,216.849,0.49847,1.30309,1.0796,0.98493,1,0.995,0.69584,0.97594,1.50959,2.08316,0.00098624,0.00098624,0.00098624
130,218.478,0.64218,1.42692,1.32062,0.98493,1,0.995,0.69584,0.97594,1.50959,2.08316,0.00097832,0.00097832,0.00097832
131,220.173,0.56389,1.27364,1.18625,0.97914,1,0.995,0.59794,1.22189,1.49213,2.40417,0.0009704,0.0009704,0.0009704
132,221.845,0.50245,1.29049,1.24849,0.97914,1,0.995,0.59794,1.22189,1.49213,2.40417,0.00096248,0.00096248,0.00096248
133,223.476,0.556,1.36844,1.20388,0.97914,1,0.995,0.59794,1.22189,1.49213,2.40417,0.00095456,0.00095456,0.00095456
134,225.139,0.50571,1.33024,1.24658,0.97914,1,0.995,0.59794,1.22189,1.49213,2.40417,0.00094664,0.00094664,0.00094664
135,226.815,0.51159,1.65151,1.12672,0.97914,1,0.995,0.59794,1.22189,1.49213,2.40417,0.00093872,0.00093872,0.00093872
136,228.465,0.47469,1.42714,1.14885,0.97064,1,0.995,0.54709,1.17646,1.64336,2.38619,0.0009308,0.0009308,0.0009308
137,230.294,0.65852,1.7666,1.47643,0.97064,1,0.995,0.54709,1.17646,1.64336,2.38619,0.00092288,0.00092288,0.00092288
138,231.925,0.45533,1.24413,1.13603,0.97064,1,0.995,0.54709,1.17646,1.64336,2.38619,0.00091496,0.00091496,0.00091496
139,233.564,0.63707,1.75493,1.32806,0.97064,1,0.995,0.54709,1.17646,1.64336,2.38619,0.00090704,0.00090704,0.00090704
140,235.254,0.36885,1.19083,0.98757,0.97064,1,0.995,0.54709,1.17646,1.64336,2.38619,0.00089912,0.00089912,0.00089912
141,236.948,0.41639,1.25837,1.12681,0.97064,1,0.995,0.54709,1.17646,1.64336,2.38619,0.0008912,0.0008912,0.0008912
142,238.585,0.45659,1.23495,1.16913,0.94782,1,0.995,0.64658,1.1175,1.85537,2.41655,0.00088328,0.00088328,0.00088328
143,240.285,0.53137,1.40667,1.24444,0.94782,1,0.995,0.64658,1.1175,1.85537,2.41655,0.00087536,0.00087536,0.00087536
144,241.98,0.44948,1.23862,0.98842,0.94782,1,0.995,0.64658,1.1175,1.85537,2.41655,0.00086744,0.00086744,0.00086744
145,243.61,0.47122,1.53796,1.15995,0.94782,1,0.995,0.64658,1.1175,1.85537,2.41655,0.00085952,0.00085952,0.00085952
146,245.244,0.57835,1.62544,1.38304,0.94782,1,0.995,0.64658,1.1175,1.85537,2.41655,0.0008516,0.0008516,0.0008516
147,246.944,0.3719,3.75759,0.90527,0.97812,1,0.995,0.59667,1.06639,1.42844,2.24407,0.00084368,0.00084368,0.00084368
148,248.577,0.64522,1.64812,1.11601,0.97812,1,0.995,0.59667,1.06639,1.42844,2.24407,0.00083576,0.00083576,0.00083576
149,250.296,0.58479,1.52967,1.21192,0.97812,1,0.995,0.59667,1.06639,1.42844,2.24407,0.00082784,0.00082784,0.00082784
150,251.943,0.5227,1.47933,1.22231,0.97812,1,0.995,0.59667,1.06639,1.42844,2.24407,0.00081992,0.00081992,0.00081992
151,253.593,0.40605,1.57371,1.02687,0.97812,1,0.995,0.59667,1.06639,1.42844,2.24407,0.000812,0.000812,0.000812
152,255.294,0.3984,1.33261,1.09328,0.98446,1,0.995,0.79534,0.89971,1.40221,2.09172,0.00080408,0.00080408,0.00080408
153,257.015,0.57093,1.61645,1.28063,0.98446,1,0.995,0.79534,0.89971,1.40221,2.09172,0.00079616,0.00079616,0.00079616
154,258.657,0.44006,1.24908,1.01428,0.98446,1,0.995,0.79534,0.89971,1.40221,2.09172,0.00078824,0.00078824,0.00078824
155,260.392,0.58036,1.70874,1.33153,0.98446,1,0.995,0.79534,0.89971,1.40221,2.09172,0.00078032,0.00078032,0.00078032
156,262.031,0.48997,1.58328,1.03359,0.98446,1,0.995,0.79534,0.89971,1.40221,2.09172,0.0007724,0.0007724,0.0007724
157,263.692,0.62169,1.22116,1.12377,0.98446,1,0.995,0.79534,0.89971,1.40221,2.09172,0.00076448,0.00076448,0.00076448
158,265.363,0.3843,1.43588,1.09837,0.96895,1,0.995,0.89517,0.77955,1.5711,1.76541,0.00075656,0.00075656,0.00075656
159,267.064,0.388,1.19674,1.11304,0.96895,1,0.995,0.89517,0.77955,1.5711,1.76541,0.00074864,0.00074864,0.00074864
160,268.832,0.55815,1.47152,1.20698,0.96895,1,0.995,0.89517,0.77955,1.5711,1.76541,0.00074072,0.00074072,0.00074072
161,270.584,0.39368,1.33122,1.1067,0.96895,1,0.995,0.89517,0.77955,1.5711,1.76541,0.0007328,0.0007328,0.0007328
162,272.421,0.54308,1.35876,1.14325,0.96895,1,0.995,0.89517,0.77955,1.5711,1.76541,0.00072488,0.00072488,0.00072488
163,274.516,0.39564,1.4414,1.0822,0.96491,1,0.995,0.53994,1.22652,1.94819,1.94099,0.00071696,0.00071696,0.00071696
164,276.166,0.37592,1.32567,1.09255,0.96491,1,0.995,0.53994,1.22652,1.94819,1.94099,0.00070904,0.00070904,0.00070904
165,277.815,0.44502,1.10584,1.00251,0.96491,1,0.995,0.53994,1.22652,1.94819,1.94099,0.00070112,0.00070112,0.00070112
166,279.454,0.3361,1.34852,1.02742,0.96491,1,0.995,0.53994,1.22652,1.94819,1.94099,0.0006932,0.0006932,0.0006932
167,281.15,0.30901,1.27792,0.99327,0.96491,1,0.995,0.53994,1.22652,1.94819,1.94099,0.00068528,0.00068528,0.00068528
168,282.841,0.31883,1.02085,0.8561,0.94153,1,0.995,0.50456,1.03323,2.57393,2.11543,0.00067736,0.00067736,0.00067736
169,284.464,0.4014,1.19621,1.06491,0.94153,1,0.995,0.50456,1.03323,2.57393,2.11543,0.00066944,0.00066944,0.00066944
170,286.095,0.3767,1.23739,1.02245,0.94153,1,0.995,0.50456,1.03323,2.57393,2.11543,0.00066152,0.00066152,0.00066152
171,287.786,0.56864,1.47999,1.31609,0.94153,1,0.995,0.50456,1.03323,2.57393,2.11543,0.0006536,0.0006536,0.0006536
172,289.453,0.61649,1.73544,1.15779,0.94153,1,0.995,0.50456,1.03323,2.57393,2.11543,0.00064568,0.00064568,0.00064568
173,291.199,0.29908,1.19673,0.95987,0.94153,1,0.995,0.50456,1.03323,2.57393,2.11543,0.00063776,0.00063776,0.00063776
174,292.838,0.58333,1.34824,1.16812,0.97293,1,0.995,0.55542,1.03743,2.20027,2.05793,0.00062984,0.00062984,0.00062984
175,294.534,0.34452,1.20236,0.99884,0.97293,1,0.995,0.55542,1.03743,2.20027,2.05793,0.00062192,0.00062192,0.00062192
176,296.218,0.71413,1.49585,1.30383,0.97293,1,0.995,0.55542,1.03743,2.20027,2.05793,0.000614,0.000614,0.000614
177,297.854,0.30419,1.29868,1.00721,0.97293,1,0.995,0.55542,1.03743,2.20027,2.05793,0.00060608,0.00060608,0.00060608
178,299.547,0.39805,1.18871,1.19177,0.97293,1,0.995,0.55542,1.03743,2.20027,2.05793,0.00059816,0.00059816,0.00059816
179,301.221,0.5665,1.39487,1.19181,0.64822,1,0.82833,0.41846,1.33143,2.1773,2.379,0.00059024,0.00059024,0.00059024
180,302.867,0.4062,1.20738,1.09088,0.64822,1,0.82833,0.41846,1.33143,2.1773,2.379,0.00058232,0.00058232,0.00058232
181,304.553,0.26801,1.00509,0.88178,0.64822,1,0.82833,0.41846,1.33143,2.1773,2.379,0.0005744,0.0005744,0.0005744
182,306.242,0.37732,1.28095,1.06305,0.64822,1,0.82833,0.41846,1.33143,2.1773,2.379,0.00056648,0.00056648,0.00056648
183,307.867,0.30799,0.88817,0.92012,0.64822,1,0.82833,0.41846,1.33143,2.1773,2.379,0.00055856,0.00055856,0.00055856
184,309.55,0.39317,1.26442,1.03189,0.65161,1,0.82833,0.67859,1.26037,2.21709,2.57568,0.00055064,0.00055064,0.00055064
185,311.242,0.3316,1.09657,0.95302,0.65161,1,0.82833,0.67859,1.26037,2.21709,2.57568,0.00054272,0.00054272,0.00054272
186,312.87,0.42748,1.38649,1.13517,0.65161,1,0.82833,0.67859,1.26037,2.21709,2.57568,0.0005348,0.0005348,0.0005348
187,314.488,0.38182,1.34257,1.10606,0.65161,1,0.82833,0.67859,1.26037,2.21709,2.57568,0.00052688,0.00052688,0.00052688
188,316.132,0.36466,1.52744,0.9891,0.65161,1,0.82833,0.67859,1.26037,2.21709,2.57568,0.00051896,0.00051896,0.00051896
189,317.771,0.37499,1.10156,1.08107,0.65161,1,0.82833,0.67859,1.26037,2.21709,2.57568,0.00051104,0.00051104,0.00051104
190,319.47,0.4765,1.17576,1.09996,0.98574,1,0.995,0.53867,1.21458,2.24977,2.4526,0.00050312,0.00050312,0.00050312
191,321.186,0.38866,1.26032,0.9935,0.98574,1,0.995,0.53867,1.21458,2.24977,2.4526,0.0004952,0.0004952,0.0004952
192,322.883,0.35059,1.13142,1.00968,0.98574,1,0.995,0.53867,1.21458,2.24977,2.4526,0.00048728,0.00048728,0.00048728
193,324.776,0.40912,1.0651,1.01169,0.98574,1,0.995,0.53867,1.21458,2.24977,2.4526,0.00047936,0.00047936,0.00047936
194,326.458,0.36962,1.33433,1.09698,0.98574,1,0.995,0.53867,1.21458,2.24977,2.4526,0.00047144,0.00047144,0.00047144
